%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
226.0, 74642.44361429734, 90911.13846434814, 90633.28392902421, 76442.80957493896, 73147.7154073376, 80182.59169847867, 98959.24168339273, 79821.81219122556, 87259.60102791799, 94937.80522797171, 75601.80283806358, 80637.85202954436, 73452.41438775235, 77812.90445481593, 75667.98635339575, 87217.24447217518, 0.08, -1.032, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343712376E9, 0.0, 2021-12-20 12:22:23.712
228.0, 75081.54363412186, 91342.50478059112, 91076.8990012287, 76871.29251614721, 73583.39561026044, 80620.14944793576, 99398.05113053932, 80262.0968535062, 87659.89841936808, 95341.72360202356, 76022.194447779, 81044.78788909769, 74014.89603697015, 78228.02105283989, 76079.72783800696, 87627.68955560798, 0.08, -1.032, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343719261E9, 0.0, 2021-12-20 12:22:23.719
230.0, 75572.41029410485, 91834.93606268599, 91567.07275713357, 77362.94148718614, 74080.67722090211, 81114.7488492428, 99884.80506954255, 80749.58840007645, 88120.12083770285, 95809.38915126194, 76475.06314218798, 81509.90533946817, 74389.82419846347, 78682.23085191619, 76536.44103246224, 88085.16270937475, 0.054, -1.03, -0.002, 192.0, 0.5, 88.0, 111.5, 104.0, 127.5, 120.0, 0.0, 0.0, 0.0, 1.639999343727388E9, 0.0, 2021-12-20 12:22:23.727
232.0, 76082.16417815258, 92358.32451085145, 92081.31934181682, 77877.41158931394, 74598.50008469821, 81646.02746320098, 100416.3966079231, 81269.42292087352, 88646.7279370699, 96311.72225615052, 76990.31555537171, 82026.8117817416, 74516.62564475843, 79211.02842223983, 77063.87514637414, 88612.95445119792, 0.054, -1.03, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343734459E9, 0.0, 2021-12-20 12:22:23.734
234.0, 76579.73636147218, 92842.08331609766, 92570.10728956548, 78369.41818826416, 75099.51443666393, 82152.0933094136, 100918.46149187822, 81772.62774379585, 89147.85404775788, 96803.63944812292, 77489.89939569228, 82546.37808160522, 74710.97406279732, 79742.32938794249, 77593.05269635352, 89130.8890737163, 0.054, -1.03, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343743497E9, 0.0, 2021-12-20 12:22:23.743
236.0, 77052.5875154242, 93307.33487693488, 93036.02940273636, 78839.22950497025, 75547.28693333709, 82619.71415516308, 101383.66834922653, 82238.661615689, 89664.1122894421, 97351.30189076686, 78012.25966361281, 83064.26800063468, 75035.3649300772, 80230.22326591292, 78080.36542896813, 89624.59440524512, 0.054, -1.03, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343749444E9, 0.0, 2021-12-20 12:22:23.749
238.0, 77500.38236384183, 93772.51938253873, 93502.57736475198, 79292.88051043518, 76021.88152335663, 83047.3030265931, 101831.82082555543, 82689.54100484145, 90114.45523672763, 97769.59243650347, 78448.23043921357, 83484.950183028, 75425.73814698913, 80681.08030332092, 78529.6354925198, 90070.13172747276, 0.054, -1.03, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343758074E9, 0.0, 2021-12-20 12:22:23.758
240.0, 78045.31789366221, 94303.93210696365, 94037.45460956749, 79832.42926984183, 76524.75107011212, 83601.3357164068, 102379.8632478551, 83238.11986900805, 90607.11003626705, 98292.82442245775, 78959.86186979555, 83972.32997087599, 76078.54319555082, 81142.48736411183, 79018.91517864648, 90567.882724748, 0.048, -1.036, -0.002, 192.0, 0.5, 64.0, 111.5, 80.0, 127.5, 120.0, 0.0, 0.0, 0.0, 1.639999343766264E9, 0.0, 2021-12-20 12:22:23.766
242.0, 78538.4867833241, 94791.28954306716, 94530.75760969611, 80327.90038918261, 77056.65553291506, 84076.75732097117, 102849.89808200576, 83710.90396772671, 91101.86589978528, 98786.2168295642, 79461.36796013928, 84501.52987259983, 76468.02234268455, 81672.35781816934, 79533.7205569411, 91082.30812338689, 0.048, -1.036, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343771386E9, 0.0, 2021-12-20 12:22:23.771
244.0, 78997.68102141393, 95258.46335392754, 95003.6758188815, 80805.2218920257, 77511.22295990265, 84538.36554746218, 103322.79393944668, 84190.52770024868, 91584.35065559753, 99253.41299216903, 79925.30076805362, 84972.19055559523, 76569.16398634482, 82147.9358849449, 80008.87394057203, 91553.08056510455, 0.048, -1.036, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343780273E9, 0.0, 2021-12-20 12:22:23.780
246.0, 79526.88092313778, 95792.7147498983, 95530.97582232664, 81329.97379660295, 78046.07785297369, 85081.87056563742, 103847.34467832383, 84714.38553504772, 92089.65654249866, 99767.9948530191, 80438.96620738105, 85474.70247443944, 76581.21157660623, 82649.3078648219, 80501.41698138916, 92053.33495775878, 0.048, -1.036, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343794372E9, 0.0, 2021-12-20 12:22:23.794
248.0, 79992.06542874163, 96251.35019437673, 95991.84644125063, 81793.19134869473, 78516.60442550236, 85529.97833847742, 104306.2706954802, 85172.84216557052, 92583.6971501943, 100245.7633907513, 80924.6025591615, 85960.294122731, 76811.99333810728, 83117.6663181384, 80985.80163548012, 92541.56411189606, 0.048, -1.036, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999934380096E9, 0.0, 2021-12-20 12:22:23.800
250.0, 80464.51425129345, 96728.35877279745, 96469.27970281598, 82265.95309566893, 78969.13784374451, 85996.1463208373, 104771.81282899533, 85643.34638635474, 93034.44242888004, 100710.41145448822, 81388.87064324268, 86438.46499186338, 77120.76033601289, 83613.33860317929, 81467.10174883626, 93017.76802751637, 0.048, -1.032, 0.002, 192.0, 0.5, 64.0, 111.5, 96.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.639999343809841E9, 0.0, 2021-12-20 12:22:23.809
252.0, 80996.32930711858, 97252.50718027439, 97001.76531097476, 82797.87991021633, 79498.5612629129, 86539.15960063454, 105313.9096872699, 86178.0895207035, 93558.07674623451, 101234.69397243191, 81915.32128039852, 86948.50944858903, 77126.88471399364, 84110.08377195404, 81968.5407839466, 93519.78820798256, 0.048, -1.032, 0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343817533E9, 0.0, 2021-12-20 12:22:23.817
254.0, 81494.32617358281, 97756.6731282083, 97500.83506117285, 83294.98270690236, 80009.45508592785, 87038.05053687698, 105814.8793357467, 86682.56839305979, 94065.17077269206, 101725.33711497035, 82404.66802175857, 87450.1943528884, 77019.66339584153, 84619.1224001792, 82482.25092676294, 94032.85015020969, 0.048, -1.032, 0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343825569E9, 0.0, 2021-12-20 12:22:23.825
0.0, 82023.19079913983, 98297.697102749, 98030.05731464116, 83818.61702425683, 80540.1078510413, 87573.50892704833, 106348.72840031725, 87211.05303896106, 94587.95572375724, 102260.4378772304, 82936.10309792795, 87957.7130624906, 77096.66515549006, 85132.16199066186, 82996.25164225718, 94549.33190933846, 0.048, -1.032, 0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343831992E9, 0.0, 2021-12-20 12:22:23.831
2.0, 82518.7736772029, 98784.9651318747, 98521.14749206872, 84307.96376561688, 81016.37882189499, 88047.50001996757, 106821.80307171382, 87691.92846917253, 95093.12750019164, 102747.43768542263, 83447.55571455428, 88475.49122279779, 77200.1760840626, 85643.0111101879, 83506.69843038302, 95056.9847294074, 0.048, -1.032, 0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343841354E9, 0.0, 2021-12-20 12:22:23.841
4.0, 83027.25351181669, 99279.29631224828, 99017.17740502089, 84820.8692456328, 81527.80908677686, 88570.66495068849, 107350.19831063728, 88208.29846957904, 95574.53937227004, 103253.5258833797, 83917.59054870493, 88958.62417919925, 77311.37601272775, 86130.61441548044, 83994.03351474208, 95537.36842124087, 0.047, -1.033, 0.0, 192.0, 0.5, 56.0, 111.5, 88.0, 127.5, 120.0, 0.0, 0.0, 0.0, 1.639999343846883E9, 0.0, 2021-12-20 12:22:23.846
6.0, 83555.89461992915, 99817.23574605415, 99557.03908884992, 85367.81643245417, 82067.80488107263, 89104.91634665923, 107878.59354956074, 88747.57900805224, 96116.18919565549, 103777.11549724526, 84449.60677023015, 89490.46158676883, 77239.02341592591, 86664.3070178398, 84543.21587600898, 96090.61879999863, 0.047, -1.033, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343853785E9, 0.0, 2021-12-20 12:22:23.853
8.0, 84062.51925975314, 100329.94006036998, 100070.39160375495, 85862.39348201675, 82584.06312275685, 89624.1026668671, 108400.50678259216, 89269.13461317237, 96612.3532190744, 104294.82660231908, 84991.6589250158, 90003.03179061793, 77066.22207954194, 87180.92288743531, 85049.25937047713, 96597.89164041182, 0.047, -1.033, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343861434E9, 0.0, 2021-12-20 12:22:23.861
10.0, 84605.42078082809, 100869.04178488754, 100608.01811313846, 86393.69444771939, 83116.01228904871, 90159.06931866042, 108935.27226868538, 89798.15570094058, 97160.8873797521, 104844.50070196399, 85522.78107676281, 90552.16944839591, 76880.59084184062, 87718.0576584408, 85586.08121706024, 97133.1265131386, 0.047, -1.033, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343870718E9, 0.0, 2021-12-20 12:22:23.870
12.0, 85131.22321739474, 101422.80625376776, 101157.93808197237, 86936.30539611643, 83649.50372570798, 90692.18077566395, 109464.65098436487, 90329.50137013214, 97696.81515655699, 105366.01160359522, 86038.23465564665, 91090.06417871287, 76682.26381328868, 88248.21868517622, 86118.65623219684, 97665.81328699748, 0.047, -1.033, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343877254E9, 0.0, 2021-12-20 12:22:23.877
14.0, 85635.97031068448, 101879.13946856731, 101646.32369832083, 87447.4450883204, 84148.4617171838, 91184.83557520337, 109964.59245259673, 90830.71688779794, 98224.24927046886, 105876.36898474324, 86568.17216493752, 91587.45754807683, 76501.12527622287, 88771.8977060196, 86649.44310777701, 98191.01222646383, 0.0495, -1.0375, -0.002, 192.0, 0.5, 80.0, 111.5, 56.0, 127.5, 112.0, 0.0, 0.0, 0.0, 1.639999343884778E9, 0.0, 2021-12-20 12:22:23.884
16.0, 86202.40821867088, 102469.85137103217, 102206.86074577103, 87993.45350187464, 84703.61199422026, 91745.7078988204, 110522.87197385693, 91386.22479274569, 98711.27143040556, 106389.76620313719, 87076.11555768437, 92114.77990326642, 76319.20442810112, 89282.43390112328, 87148.24463704164, 98693.85942147487, 0.0495, -1.0375, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343893108E9, 0.0, 2021-12-20 12:22:23.893
18.0, 86736.65961464163, 103021.49242418914, 102757.71948787208, 88533.62811012604, 85244.50185829424, 92279.35579769085, 111060.36437277369, 91929.03690684283, 99293.84729788869, 106950.03502965391, 87633.54571265528, 92657.01087200773, 76152.86274586472, 89824.08372450873, 87699.59511752072, 99249.83671305618, 0.0495, -1.0375, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343899087E9, 0.0, 2021-12-20 12:22:23.899
20.0, 87224.75465831217, 103490.58848507267, 103252.11772347901, 89046.31007269742, 85753.40637605266, 92790.76371082828, 111568.35246900946, 92430.85592160892, 99786.7032631282, 107463.2087306033, 88154.52017241958, 93179.12527073924, 76045.9990556239, 90353.64125414388, 88229.6220337894, 99777.2484752236, 0.0495, -1.0375, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343914027E9, 0.0, 2021-12-20 12:22:23.914
22.0, 87770.53955442185, 104024.43754964323, 103789.5430671624, 89573.56537265365, 86283.70151325483, 93322.19878699766, 112102.46975451348, 92969.39885251509, 100341.04887736427, 107998.8906382192, 88697.44404523898, 93730.90043436295, 75943.38219682958, 90892.38535075013, 88763.26993265987, 100308.1247577816, 0.0495, -1.0375, -0.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343921911E9, 0.0, 2021-12-20 12:22:23.921
24.0, 88303.2933835141, 104592.61889369713, 104341.76526567523, 90137.54458874997, 86820.09867669329, 93853.45504921139, 112629.92622016981, 93496.34122804896, 100864.16910459628, 108544.7202378178, 89223.73822018364, 94256.70287092958, 75818.5924075356, 91415.19265355977, 89289.0276657376, 100836.20707228269, 0.04775, -1.0357500000000002, -0.009000000000000001, 192.0, 0.5, 56.0, 111.5, 88.0, 127.5, 64.0, 0.0, 0.0, 0.0, 1.639999343928639E9, 0.0, 2021-12-20 12:22:23.928
26.0, 88848.89946566815, 105119.51656574209, 104854.71544918006, 90652.03704262222, 87343.15184869192, 94377.67051192171, 113158.79084572683, 94024.60235650568, 101430.91993700505, 109083.26316872396, 89759.39777605508, 94792.18361284539, 75683.02907741418, 91950.8522094312, 89821.35681168518, 101370.83844790918, 0.04775, -1.0357500000000002, -0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343936553E9, 0.0, 2021-12-20 12:22:23.936
28.0, 89326.22096851123, 105605.13056577809, 105345.96208881881, 91135.81819961288, 87841.19341864508, 94877.92490457594, 113658.19587209176, 94521.19106306924, 101903.0558351345, 109565.79262802514, 90252.18668606124, 95297.6906654466, 75561.59204978848, 92462.61775047991, 90337.72681209169, 101881.26288429057, 0.04775, -1.0357500000000002, -0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999934394552E9, 0.0, 2021-12-20 12:22:23.945
30.0, 89831.21393098998, 106103.37330143135, 105857.50411242296, 91644.07451678212, 88345.82875321255, 95379.85567806431, 114159.18787231302, 95024.59705169167, 102376.95752107592, 110059.09562815377, 90758.34193925167, 95791.5077556977, 75434.38827209333, 92944.52136093633, 90813.8413207342, 102358.71849760038, 0.04775, -1.0357500000000002, -0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343953307E9, 0.0, 2021-12-20 12:22:23.953
32.0, 90343.40415518334, 106614.89297329105, 106370.87897907245, 92155.14715375271, 88862.22110536351, 95897.32091394912, 114679.73764893266, 95545.61621494486, 102908.43730073421, 110588.0496606886, 91279.87519262734, 96296.36660770973, 75329.35742489784, 93462.65714915481, 91335.35222236541, 102881.32463470992, 0.04775, -1.0357500000000002, -0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343958922E9, 0.0, 2021-12-20 12:22:23.958
34.0, 90910.24439456993, 107186.38237552434, 106928.73381718801, 92718.4334657709, 89426.37913541545, 96461.09896434534, 115240.14058591612, 96103.91808794953, 103452.03172588727, 111122.8822020152, 91814.55127174273, 96850.68987020134, 75208.97092926156, 94010.40899877656, 91885.00397026587, 103429.63527794306, 0.048875, -1.031875, -0.009500000000000001, 192.0, 0.5, 72.0, 111.5, 112.0, 127.5, 88.0, 0.0, 0.0, 0.0, 1.639999343966209E9, 0.0, 2021-12-20 12:22:23.966
36.0, 91427.17318858781, 107698.41613750652, 107450.89291940843, 93254.18242862016, 89946.79480156837, 96975.03262460622, 115754.63303978837, 96620.98099243415, 103996.72138651865, 111657.53592938614, 92353.54123753801, 97388.22697260702, 75085.03050625688, 94549.39896457184, 92420.75293311512, 103963.17141809124, 0.048875, -1.031875, -0.009500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343976158E9, 0.0, 2021-12-20 12:22:23.976
38.0, 91948.9523111525, 108234.03098988903, 107975.01897514093, 93761.74584171126, 90463.12009848596, 97495.62710471477, 116280.27901414383, 97147.96807145693, 104538.17004420402, 112202.04677606188, 92893.20175566695, 97917.60568828651, 75017.10355485721, 95081.66105528607, 92955.22784653043, 104499.27800885178, 0.048875, -1.031875, -0.009500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343981409E9, 0.0, 2021-12-20 12:22:23.981
40.0, 92555.55630392508, 108842.98191582941, 108565.28384271669, 94351.42956393117, 91047.14882935869, 98077.75593730879, 116865.42533223932, 97733.22614827468, 105084.37962345834, 112749.15042509443, 93439.83601806594, 98469.64907284369, 74957.67026635054, 95632.69861134274, 93506.2206990982, 105049.91323350827, 0.048875, -1.031875, -0.009500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343988553E9, 0.0, 2021-12-20 12:22:23.988
42.0, 93071.03223455338, 109349.4053899533, 109100.74223288802, 94890.77715763774, 91594.49834758024, 98624.92664157471, 117404.48235326796, 98270.2938640468, 105612.28312400379, 113298.53395206142, 93990.15831830005, 99019.68080039989, 74933.84330676119, 96178.1035277967, 94057.45942085498, 105602.56011516573, 0.048875, -1.031875, -0.009500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999343997274E9, 0.0, 2021-12-20 12:22:23.997
44.0, 93587.7375111267, 109875.94543408699, 109613.82652685959, 95415.1267308148, 92112.45532184307, 99132.69122036592, 117917.65605421735, 98786.14977433083, 106177.06700290048, 113828.76203403021, 94523.00155437012, 99559.78835341793, 74844.07870102867, 96719.2839645486, 94594.39302616037, 106138.66670592627, 0.059437500000000004, -1.0289375, -0.010750000000000001, 192.0, 1.0, 24.0, 111.5, 120.0, 127.5, 80.0, 0.0, 0.0, 0.0, 1.639999344005038E9, 0.0, 2021-12-20 12:22:24.005
46.0, 94136.38343052668, 110414.1083853374, 110151.94477462111, 95948.34994654059, 92657.03322375218, 99683.88523863378, 118468.35833410721, 99336.49442630941, 106678.79661068876, 114346.38373212621, 95031.95077561746, 100072.11268807802, 74730.91181885145, 97231.13891257512, 95104.41513114156, 106647.92885159599, 0.059437500000000004, -1.0289375, -0.010750000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999934401192E9, 0.0, 2021-12-20 12:22:24.011
48.0, 94733.80085632812, 111018.92423855356, 110764.5390349077, 96538.54775888298, 93235.67518421117, 100258.14625717954, 119049.79426262311, 99922.15483452736, 107248.34141115444, 114937.05093110216, 95624.13789321636, 100654.9567764946, 74630.64189322495, 97808.57387883353, 95685.7393009352, 107230.77294001257, 0.059437500000000004, -1.0289375, -0.010750000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344019233E9, 0.0, 2021-12-20 12:22:24.019
50.0, 95280.1445460492, 111568.10659982046, 111294.76711687651, 97105.3209430362, 93798.24624040679, 100819.42091219676, 119603.24580708097, 100469.8172771713, 107824.32351402326, 115501.76775476549, 96196.0072751054, 101217.57253617914, 74509.31662432154, 98387.21583929252, 96264.18009569409, 107806.77739462584, 0.059437500000000004, -1.0289375, -0.010750000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344028218E9, 0.0, 2021-12-20 12:22:24.028
52.0, 95790.74779638622, 112070.77498087585, 111814.55693418467, 97600.97087633263, 94302.9039267187, 101322.04458976325, 120109.57987422704, 100983.57212347652, 108381.15017189387, 116021.89284824049, 96721.72030469422, 101766.10669685683, 74411.9077219853, 98915.92400263835, 96789.75901481617, 108330.29995325804, 0.059437500000000004, -1.0289375, -0.010750000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344041777E9, 0.0, 2021-12-20 12:22:24.041
54.0, 96260.42500262559, 112535.5124515906, 112285.39643113571, 98098.05132127421, 94780.85127840654, 101801.55656356295, 120589.60593814921, 101461.6535856311, 108828.45328193347, 116524.53887755143, 97212.34109548821, 102241.61770839903, 74328.84863958939, 99396.03947353835, 97271.97554969497, 108816.9868370279, 0.059437500000000004, -1.0289375, -0.010750000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344049015E9, 0.0, 2021-12-20 12:22:24.049
56.0, 96791.18952646131, 113084.73951634641, 112816.94326602737, 98613.21432748012, 95315.41559879966, 102335.22681417786, 121122.58328468601, 101993.84862111195, 109344.82328233997, 117029.59889526355, 97729.82868311748, 102756.1995692491, 74292.66116531625, 99900.0266075166, 97777.84023020748, 109323.0079797516, 0.08600000000000001, -1.024, -0.02, 192.0, 1.0, 88.0, 112.0, 0.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.639999344057962E9, 0.0, 2021-12-20 12:22:24.057
58.0, 97353.09003032328, 113646.34944753045, 113374.97691809856, 99184.2119913354, 95871.30348340316, 102885.07972777841, 121670.71511396351, 102544.17092134607, 109892.91040812856, 117564.18556740113, 98264.72827967744, 103299.52577346872, 74298.80789504146, 100444.60450942571, 98330.35300139821, 109868.43524795, 0.08600000000000001, -1.024, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344064034E9, 0.0, 2021-12-20 12:22:24.064
60.0, 97855.28902474511, 114129.81768009874, 113884.26141551274, 99689.60728521434, 96379.29157963891, 103390.89970480201, 122176.64684970939, 103046.03463960107, 110461.069400438, 118126.68956836339, 98815.13998688936, 103851.81502721489, 74323.1936482422, 100989.11535610144, 98867.39836542588, 110408.76631841258, 0.08600000000000001, -1.024, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344072088E9, 0.0, 2021-12-20 12:22:24.072
62.0, 98368.4180222056, 114672.22746279568, 114403.15716304269, 100187.60415167859, 96891.1688794099, 103910.24248722107, 122705.15384735512, 103573.80402967978, 110942.90595566106, 118621.37837664824, 99308.17476608453, 104339.99947786325, 74488.37303976691, 101489.79443190031, 99369.79852554781, 110907.85842035514, 0.08600000000000001, -1.024, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344079748E9, 0.0, 2021-12-20 12:22:24.079
64.0, 98856.87069378742, 115133.34395090866, 114876.27653792818, 100681.84592507433, 97373.76539394444, 104386.98284470831, 123180.1284170304, 104050.29851797802, 111444.99319136063, 119091.74848696572, 99802.48359471365, 104832.92249833615, 74767.27810708024, 101986.83017335298, 99876.95960723874, 111418.37226371435, 0.08600000000000001, -1.024, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344087183E9, 0.0, 2021-12-20 12:22:24.087
66.0, 99383.79071757683, 115690.17060877927, 115404.00122451798, 101193.43265216741, 97888.39195828342, 104896.9155427117, 123694.30794648027, 104568.74723061887, 111916.16796447849, 119597.56846398932, 100287.4717459049, 105322.67157109638, 75017.66234846858, 102471.08071697722, 100353.96818565944, 111896.99016773584, 0.084, -1.036, -0.03, 192.0, 1.0, 80.0, 111.5, 80.0, 127.5, 8.0, 0.0, 0.0, 0.0, 1.639999344093846E9, 0.0, 2021-12-20 12:22:24.093
68.0, 99947.76993367315, 116218.81171689174, 115988.56639725761, 101783.42929880969, 98487.95515155258, 105495.78583190273, 124289.66901179183, 105160.4649615842, 112507.48336404364, 120176.45629363733, 100871.12049712188, 105906.85676418028, 75341.04738724798, 103048.56038672452, 100936.90168105385, 112477.46497124017, 0.084, -1.036, -0.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344101873E9, 0.0, 2021-12-20 12:22:24.101
70.0, 100364.07117415324, 116642.55608827545, 116389.80256197484, 102196.78010902168, 98884.16217376736, 105891.61287446176, 124690.25697591985, 105565.72444030338, 113010.64348347706, 120676.12954093571, 101367.39627926306, 106415.78363368317, 75840.83239326863, 103561.82349465175, 101446.00736451238, 112983.88844536406, 0.084, -1.036, -0.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344109938E9, 0.0, 2021-12-20 12:22:24.109
72.0, 100863.18562784024, 117154.65690549099, 116894.1920273533, 102684.20460035857, 99395.95006656052, 106404.38424401096, 125199.58617682294, 106067.87873123631, 113413.98071217308, 121106.02064204463, 101802.1824124077, 106831.01199042941, 76440.48499351561, 103975.6436914973, 101865.10257304939, 113400.77083119999, 0.084, -1.036, -0.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344116271E9, 0.0, 2021-12-20 12:22:24.116
74.0, 101352.6217761781, 117636.42640548068, 117383.76228615789, 103199.59112400904, 99878.9712642397, 106876.85541830724, 125672.54908949723, 106545.51315850177, 113940.07372141763, 121585.55496758879, 102285.2483135758, 107312.13328982989, 77046.73135837691, 104453.56869144067, 102343.74282881533, 113883.97084283482, 0.084, -1.036, -0.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999934412444E9, 0.0, 2021-12-20 12:22:24.124
76.0, 101873.37271849785, 118178.05387712168, 117909.92235063581, 103699.10790909623, 100398.4481571255, 107406.59176189802, 126210.68968900321, 107078.89283643877, 114428.88402091074, 122097.38756387087, 102810.53666001996, 107839.34388629723, 77494.86148296137, 104983.48384898709, 102877.86011431935, 114412.9025236252, 0.07200000000000001, -1.034, -0.024, 192.0, 1.0, 32.0, 111.5, 88.0, 127.5, 32.0, 0.0, 0.0, 0.0, 1.63999934413224E9, 0.0, 2021-12-20 12:22:24.132
78.0, 102418.79998669625, 118695.5638164954, 118445.64896174062, 104246.0103924287, 100943.18252124579, 107948.68862017259, 126752.18305017747, 107623.15781392549, 114943.39882652747, 122620.4407358695, 103318.77062544473, 108351.15413083484, 77745.0445586496, 105500.34558777162, 103389.6033036236, 114923.88575361799, 0.07200000000000001, -1.034, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999344140462E9, 0.0, 2021-12-20 12:22:24.140
